country,t,pair,u_basis,geo_level,threshold_a,threshold_b,n_cells,n_items,n_geos,median_gap,iqr_gap,share_abs_gap_gt_log1p5,coef_within,se_within,coef_between,se_between,r2_fe,resid_sd,claim_30_50
Ethiopia,2018-19,community_price_vs_crop_sale_price,native,District,1,5,4,3,2,0.8817942961306791,1.8061431412779632,0.5,,,,,,,False
Ethiopia,2018-19,community_price_vs_crop_sale_price,native,Region,1,5,6,4,3,-0.4317107369269957,2.013835338849959,0.6666666666666666,,,,,,,False
Ethiopia,2018-19,community_price_vs_crop_sale_price,native,national,1,5,6,4,1,0.29389333245105953,0.3481180607729969,0.3333333333333333,,,,,,,True
Ethiopia,2018-19,community_price_vs_crop_sale_price,native,v,1,5,3,2,3,0.26236426446749084,3.66448437202922,0.6666666666666666,,,,,,,False
Ethiopia,2021-22,community_price_vs_crop_sale_price,native,all,1,5,24,16,9,0.3451802907210155,0.6053897046638145,0.5416666666666666,,,0.4911092010631021,0.2703879976015947,,,True
Ethiopia,2021-22,community_price_vs_crop_sale_price,native,District,1,5,4,3,4,-0.115960379998719,0.5110280141282394,0.25,,,,,,,False
Ethiopia,2021-22,community_price_vs_crop_sale_price,native,Region,1,5,7,5,2,0.2707325141380079,0.9775456486900316,0.42857142857142855,,,,,,,True
Ethiopia,2021-22,community_price_vs_crop_sale_price,native,national,1,5,11,10,1,0.5108256237659905,0.3698335980974192,0.7272727272727273,,,0.04890991590443274,0.33895527132159575,,,False
Ethiopia,2021-22,community_price_vs_crop_sale_price,native,v,1,5,2,2,2,0.5909969488035802,0.3678533974893705,0.5,,,,,,,False
Ethiopia,2011-12,unit_value_vs_community_price,native,all,5,1,654,23,253,0.0,0.21836643601071248,0.18960244648318042,-0.07050178392743968,0.037963301383552125,0.03748133395378141,0.032155148811547206,0.6574941935326832,0.8084075672741511,False
Ethiopia,2011-12,unit_value_vs_community_price,native,District,5,1,13,5,13,-0.020497569851460895,0.4511853806493784,0.23076923076923078,,,,,,,False
Ethiopia,2011-12,unit_value_vs_community_price,native,Region,5,1,3,3,2,0.043505688494815065,0.4573118774821383,0.3333333333333333,,,,,,,False
Ethiopia,2011-12,unit_value_vs_community_price,native,national,5,1,4,3,1,-0.22708064055624466,0.576345128698566,0.25,,,,,,,False
Ethiopia,2011-12,unit_value_vs_community_price,native,v,5,1,634,22,237,0.0,0.2121551760114342,0.18769716088328076,-0.0939276122322064,0.0410892361139621,0.048710315419210885,0.032474841623469815,0.634523832247629,0.80411131168175,False
Ethiopia,2013-14,unit_value_vs_community_price,native,all,5,1,1023,22,303,0.0,0.25717130993127735,0.1798631476050831,-0.06209128717947263,0.01875823786268364,0.060093807649762424,0.02879812140286059,0.8803607342080054,0.5887470884710219,False
Ethiopia,2013-14,unit_value_vs_community_price,native,District,5,1,14,6,8,-0.19871646820544986,1.5652847360753728,0.5714285714285714,,,-1.8387321631978315,1.7243541668696678,,,False
Ethiopia,2013-14,unit_value_vs_community_price,native,Region,5,1,6,3,3,0.06418431715058981,0.2557259011458619,0.16666666666666666,,,,,,,False
Ethiopia,2013-14,unit_value_vs_community_price,native,national,5,1,4,3,1,-0.11140982496546892,0.17775041185414797,0.0,,,,,,,False
Ethiopia,2013-14,unit_value_vs_community_price,native,v,5,1,999,21,291,0.0,0.24946085963158304,0.17517517517517517,-0.06291656390944854,0.0199853440300478,0.06371977876465747,0.029944867167887065,0.8790422447435826,0.5880153525769067,False
Ethiopia,2015-16,unit_value_vs_community_price,native,all,5,1,787,44,243,0.0,0.24797366551887068,0.22236340533672172,-0.02897376015351727,0.039059816087866725,-0.013080143585549927,0.03050609021340658,0.7298639378831585,0.7261391513081015,False
Ethiopia,2015-16,unit_value_vs_community_price,native,District,5,1,22,12,15,0.10634802855428449,0.4219492881472461,0.4090909090909091,,,-0.03267646183896084,0.08669759552356496,,,False
Ethiopia,2015-16,unit_value_vs_community_price,native,Region,5,1,36,17,4,0.3991966987201354,0.8958613318270404,0.5833333333333334,0.1464420367888753,0.08857836244828052,-0.03706306757342941,0.04840562763815242,0.45804005655118873,1.0664093739924827,True
Ethiopia,2015-16,unit_value_vs_community_price,native,national,5,1,17,14,1,0.5877866649021191,1.0464494400200381,0.7647058823529411,,,0.02006447017832433,0.08577947702488677,,,False
Ethiopia,2015-16,unit_value_vs_community_price,native,v,5,1,712,30,223,0.0,0.24359613371500038,0.1853932584269663,-0.18441659247622624,0.062447121701488584,0.0100353144583471,0.027066445015856574,0.724903407489395,0.6641320236985553,False
Ethiopia,2018-19,unit_value_vs_community_price,native,all,5,1,3113,42,524,0.0,0.3239354178451548,0.22550594282043046,-0.20051416593811638,0.030602068989778797,0.026276189515699388,0.0353248560371499,0.7710951006875914,0.7543156642404001,False
Ethiopia,2018-19,unit_value_vs_community_price,native,District,5,1,101,31,40,0.0,0.44183275227903884,0.38613861386138615,-0.5725527553572411,0.14788777287058089,-0.1587330381421063,0.0911892419664742,0.6687843230292523,1.2569791451556809,False
Ethiopia,2018-19,unit_value_vs_community_price,native,Region,5,1,130,32,9,0.0,0.5380156328110212,0.4461538461538462,-0.23855952149217993,0.08861858269326421,-0.12108484609911348,0.05795121131541173,0.4517407871369289,1.3016246548663062,False
Ethiopia,2018-19,unit_value_vs_community_price,native,national,5,1,101,35,1,0.0,0.8087030410416389,0.48514851485148514,-0.13499462378435617,0.044075822598243594,-0.13586773830152188,0.08461279124525688,0.45148316560879165,0.923204860378465,False
Ethiopia,2018-19,unit_value_vs_community_price,native,v,5,1,2781,32,474,0.0,0.2958155586837168,0.19992808342322904,-0.43000467774437945,0.07740517588500155,0.08869680982592802,0.03585607046746404,0.8254044321542269,0.6328474058687802,False
